date,gpr,gpr_act,gpr_threat,gpr_ma7,gpr_event_label
1986-07-13,"100,38","107,77",89.89,104.01,
1986-07-14,"130,89","120,45",150.7,107.17,
1986-07-15,"133,21","159,36",118.16,111.66,
1986-07-16,"82,61","49,41",96.17,101.78,
1986-07-17,"141,49","33,19",207.63,105.25,
1986-07-18,"77,94","31,08",103.7,106.8,
1986-07-19,"137,55","159,98",114.37,114.87,
1986-07-20,"102,05","125,21",91.38,115.11,
1986-07-21,"95,74","76,36",111.45,110.08,
1986-07-22,"71,24","35,51",88.85,101.23,
1986-07-23,"105,29","96,89",121.23,104.47,
1986-07-24,"97,19","113,04",107.76,98.14,
1986-07-25,"38,70","30,86",38.61,92.54,
1986-07-26,"88,34","88,06",73.45,85.51,
1986-07-27,"43,78","72,74",36.4,77.18,
1986-07-28,"96,58","134,79",64.24,77.3,
1986-07-29,"109,51","54,58",151.76,82.77,
1986-07-30,"95,79","47,75",132.75,81.41,
1986-07-31,"104,33","52,01",130.13,82.43,
1986-08-01,"77,40","30,86",102.97,87.96,
1986-08-02,"105,35","70,01",116.8,90.39,
1986-08-03,"96,99","148,76",49.63,97.99,
1986-08-04,"146,57","116,90",146.26,105.13,
1986-08-05,"66,63","94,90",31.66,99.01,
1986-08-06,"124,53","66,21",165.68,103.11,
1986-08-07,"80,21","47,98",93.37,99.67,
1986-08-08,"48,01","31,91",66.53,95.47,
1986-08-09,"178,74","142,55",217.98,105.95,
1986-08-10,"115,72","129,79",108.26,108.63,
1986-08-11,"158,69","197,75",115.46,110.36,
1986-08-12,"190,28","206,94",215.76,128.02,
1986-08-13,"202,81","252,73",154.59,139.21,
1986-08-14,"144,37","79,96",186.75,148.37,
1986-08-15,"88,34","58,71",134.66,154.13,
1986-08-16,"46,33","23,09",57.79,135.22,
1986-08-17,"57,74","57,56",48.01,126.94,
1986-08-18,"142,86","124,62",148.49,124.67,
1986-08-19,"99,02","107,69",74.85,111.64,
1986-08-20,"73,43","81,34",54.28,93.15,
1986-08-21,"58,63","58,45",48.75,80.91,
1986-08-22,"65,76","65,56",68.35,77.68,
1986-08-23,"119,59","119,22",119.33,88.15,
1986-08-24,"61,47","95,33",34.08,88.68,
1986-08-25,"121,72","104,01",144.59,85.66,
1986-08-26,"153,86","180,46",135.47,93.49,
1986-08-27,"87,38","79,19",118.9,95.49,
1986-08-28,"80,21","111,94",66.7,98.57,
1986-08-29,"88,02","95,72",79.84,101.75,
1986-08-30,"111,66","98,95",123.8,100.62,
1986-08-31,"64,81","43,07",83.83,101.09,
1986-09-01,"89,18","177,82",42.38,96.45,
1986-09-02,"88,20","39,08",130.39,87.07,
1986-09-03,"59,76","68,09",56.79,83.12,
1986-09-04,"72,54","64,28",67.02,82.03,
1986-09-05,"84,54","76,62",76.69,81.53,
1986-09-06,"256,69","438,69",81.31,102.25,
1986-09-07,"127,65","178,16",106.15,111.23,
1986-09-08,"133,57","177,55",88.85,117.57,
1986-09-09,"151,34","201,16",111.86,126.59,
1986-09-10,"88,23","111,94",53.36,130.65,
1986-09-11,"138,02","168,18",114.77,140.01,
1986-09-12,"67,45","89,66",37.39,137.56,
1986-09-13,"93,64","23,34",136.27,114.27,
1986-09-14,"106,45","99,88",104.14,111.24,
1986-09-15,"70,86","105,96",29.46,102.28,
1986-09-16,"102,29","141,19",78.51,95.28,
1986-09-17,"115,72","129,79",120.28,99.21,
1986-09-18,"99,95","85,41",106.86,93.77,
1986-09-19,"129,06","142,96",107.32,102.57,
1986-09-20,"124,79","113,09",113.2,107.02,
1986-09-21,"108,09","152,12",63.44,107.25,
1986-09-22,"188,75","188,17",188.34,124.09,
1986-09-23,"167,22","111,14",185.4,133.37,
1986-09-24,"163,03","132,98",184.87,140.13,
1986-09-25,"85,12","84,86",94.37,138.01,
1986-09-26,"184,85","235,88",172.16,145.98,
1986-09-27,"141,46","70,51",196.05,148.36,
1986-09-28,"77,34","77,10",85.74,143.97,
1986-09-29,"105,72","105,39",102.56,132.11,
1986-09-30,"121,19","48,33",161.24,125.53,
1986-10-01,"109,64","46,84",143.26,117.9,
1986-10-02,"102,15","87,29",133.48,120.34,
1986-10-03,"109,93","102,29",109.69,109.63,
1986-10-04,"131,19","108,99",145.45,108.16,
1986-10-05,"114,85","84,37",150.79,113.52,
1986-10-06,"125,68","53,70",179.15,116.38,
1986-10-07,"132,83","82,77",193.3,118.04,
1986-10-08,"39,34","62,75",26.17,108.0,
1986-10-09,"72,44","65,65",76.67,103.75,
1986-10-10,"83,38","60,46",126.06,99.96,
1986-10-11,"71,35","40,64",84.75,91.41,
1986-10-12,"79,66","79,42",77.28,86.38,
1986-10-13,"125,34","160,66",74.45,86.34,
1986-10-14,"149,37","70,08",189.97,88.7,
1986-10-15,"68,38","45,45",88.45,92.85,
1986-10-16,"96,02","41,02",125.46,96.21,
1986-10-17,"104,69","134,18",99.49,99.26,
1986-10-18,"62,11","61,92",51.65,97.94,
1986-10-19,"104,39","41,63",150.46,101.47,
1986-10-20,"79,93","53,12",103.39,94.98,
1986-10-21,"40,69","16,23",54.14,79.46,
1986-10-22,"73,94","29,49",110.67,80.25,
1986-10-23,"91,82","98,58",82.22,79.65,
1986-10-24,"66,70","44,33",73.95,74.23,
1986-10-25,"77,29","66,05",73.45,76.39,
1986-10-26,"99,49","93,35",97.33,75.7,
1986-10-27,"117,66","90,23",120.42,81.09,
1986-10-28,"140,78","66,05",192.82,95.38,
1986-10-29,"120,60","112,22",120.34,102.05,
1986-10-30,"62,76","97,33",34.79,97.9,
1986-10-31,"137,72","173,43",84.38,108.05,
1986-11-01,"77,29","22,02",110.18,108.05,
1986-11-02,"53,00","39,63",55.09,101.4,
1986-11-03,"81,68","72,38",75.47,96.26,
1986-11-04,"81,99","65,39",95.45,87.87,
1986-11-05,"197,09","136,02",226.92,98.79,
1986-11-06,"134,77","84,86",165.15,109.08,
1986-11-07,"126,55","103,89",160.94,107.48,
1986-11-08,"75,53","86,06",53.83,107.23,
1986-11-09,"109,41","72,71",131.41,115.29,
1986-11-10,"156,50","104,01",231.35,125.98,
1986-11-11,"160,41","63,97",226.76,137.18,
1986-11-12,"146,50","129,82",162.43,129.95,
1986-11-13,"117,00","102,06",158.1,127.41,
1986-11-14,"57,24","57,06",71.39,117.51,
1986-11-15,"152,05","173,24",162.56,128.44,
1986-11-16,"81,56","62,54",83.47,124.47,
1986-11-17,"141,14","148,98",124.26,122.27,
1986-11-18,"166,88","166,37",152.64,123.2,
1986-11-19,"102,53","125,80",91.82,116.91,
1986-11-20,"96,02","95,72",114.06,113.92,
1986-11-21,"109,73","82,05",114.06,121.42,
1986-11-22,"139,82","85,78",178.86,119.67,
1986-11-23,"59,04","65,39",43.64,116.45,
1986-11-24,"111,85","102,93",114.47,112.27,
1986-11-25,"108,47","33,27",152.64,103.92,
1986-11-26,"118,31","103,20",110.67,106.18,
1986-11-27,"82,36","36,49",121.75,104.22,
1986-11-28,"115,98","115,62",156.71,105.12,
1986-11-29,"89,53","111,57",55.83,97.93,
1986-11-30,"57,89","51,30",53.49,97.77,
1986-12-01,"85,60","51,20",113.88,94.02,
1986-12-02,"49,32","65,56",27.34,85.57,
1986-12-03,"93,09","61,87",103.21,81.97,
1986-12-04,"30,46","45,55",25.33,74.55,
1986-12-05,"85,12","42,43",117.97,70.14,
1986-12-06,"139,36","85,50",178.29,77.26,
1986-12-07,"60,78","60,59",60.65,77.68,
1986-12-08,"151,79","178,03",133.64,87.13,
1986-12-09,"127,70","104,84",137.41,98.33,
1986-12-10,"112,42","74,71",137.1,101.09,
1986-12-11,"116,46","64,50",139.88,113.37,
1986-12-12,"121,37","85,41",130.6,118.55,
1986-12-13,"106,86","63,92",142.17,113.91,
1986-12-14,"109,77","90,12",128.87,120.91,
1986-12-15,"112,44","86,22",129.45,115.29,
1986-12-16,"85,34","46,40",116.11,109.23,
1986-12-17,"73,94","73,71",61.48,103.74,
1986-12-18,"54,64","68,09",34.08,94.91,
1986-12-19,"55,44","55,27",46.1,85.49,
1986-12-20,"92,59","61,53",102.65,83.45,
1986-12-21,"99,95","99,64",83.11,82.05,
1986-12-22,"78,66","139,41",43.61,77.22,
1986-12-23,"66,09","65,88",54.95,74.47,
1986-12-24,"49,59","19,77",82.47,70.99,
1986-12-25,"93,31","155,04",51.73,76.52,
1986-12-26,"73,41","36,59",91.56,79.08,
1986-12-27,"175,89","204,57",146.26,90.99,
1986-12-28,"77,40","61,73",77.23,87.76,
1986-12-29,"73,38","83,60",52.3,87.01,
1986-12-30,"80,36","106,82",59.4,89.05,
1986-12-31,"86,72","69,16",100.95,94.35,
1987-01-01,"76,86","91,95",51.13,92.0,
1987-01-02,"54,75","81,88",45.53,89.34,
1987-01-03,"97,72","77,93",113.76,78.17,
1987-01-04,"73,36","33,76",103.24,77.59,
1987-01-05,"56,42","96,42",13.4,75.17,
1987-01-06,"112,05","111,71",104.82,79.7,
1987-01-07,"71,31","77,55",53.9,77.5,
1987-01-08,"65,42","71,15",49.45,75.86,
1987-01-09,"70,48","35,13",87.91,78.11,
1987-01-10,"158,14","165,95",138.42,86.74,
1987-01-11,"59,44","75,42",44.93,84.75,
1987-01-12,"90,55","105,31",87.84,89.63,
1987-01-13,"142,34","141,90",150.64,93.95,
1987-01-14,"120,57","113,87",116.09,100.99,
1987-01-15,"117,71","100,58",130.5,108.46,
1987-01-16,"127,64","157,54",111.19,116.63,
1987-01-17,"135,55","185,81",112.72,113.4,
1987-01-18,"96,37","84,06",90.15,118.67,
1987-01-19,"82,25","89,45",74.61,117.49,
1987-01-20,"89,90","137,89",69.01,110.0,
1987-01-21,"82,81","141,53",29.51,104.6,
1987-01-22,"80,10","91,26",66.6,99.23,
1987-01-23,"90,67","96,42",100.53,93.95,
1987-01-24,"113,39","129,19",94.29,90.78,
1987-01-25,"62,93","34,22",76.12,86.01,
1987-01-26,"104,39","124,88",138.88,89.17,
1987-01-27,"134,03","190,89",95.53,95.48,
1987-01-28,"98,70","110,69",71.81,97.74,
1987-01-29,"115,91","109,47",121.75,102.86,
1987-01-30,"133,72","109,07",171.84,109.01,
1987-01-31,"96,95","96,65",80.62,106.66,
1987-02-01,"76,08","46,68",97.33,108.54,
1987-02-02,"128,50","56,94",201.84,111.99,
1987-02-03,"117,42","135,55",102.78,109.61,
1987-02-04,"141,68","134,52",134.64,115.75,
1987-02-05,"78,44","72,18",90.31,110.4,
1987-02-06,"135,81","94,19",186.58,110.7,
1987-02-07,"163,90","154,80",200.85,120.26,
1987-02-08,"95,80","120,63",67.08,123.08,
1987-02-09,"125,14","117,42",171.39,122.6,
1987-02-10,"148,42","147,97",134.64,127.03,
1987-02-11,"69,41","100,64",52.47,116.7,
1987-02-12,"98,39","130,79",90.91,119.55,
1987-02-13,"96,93","90,94",104.3,114.0,
1987-02-14,"123,91","131,77",109.91,108.29,
1987-02-15,"155,62","132,98",184.87,116.83,
1987-02-16,"100,94","128,07",91.56,113.37,
1987-02-17,"78,03","56,57",94.37,103.32,
1987-02-18,"86,52","86,26",71.95,105.76,
1987-02-19,"82,68","87,92",73.33,103.52,
1987-02-20,"115,42","103,56",115.17,106.16,
1987-02-21,"82,20","65,56",82.02,100.2,
1987-02-22,"77,94","33,30",111.11,89.1,
1987-02-23,"117,00","72,90",133.77,91.4,
1987-02-24,"53,21","13,26",77.44,87.85,
1987-02-25,"116,12","85,30",132.13,92.08,
1987-02-26,"53,86","21,48",71.66,87.97,
1987-02-27,"63,40","52,67",61.5,80.53,
1987-02-28,"40,69","32,46",40.61,74.61,
1987-03-01,"76,15","54,23",99.51,74.35,
1987-03-02,"120,07","42,25",164.45,74.79,
1987-03-03,"146,80","63,63",201.68,88.16,
1987-03-04,"96,11","25,55",149.18,85.3,
1987-03-05,"94,49","62,80",104.77,91.1,
1987-03-06,"113,44","56,55",141.5,98.25,
1987-03-07,"133,21","88,54",162.46,111.47,
1987-03-08,"74,08","73,85",88.0,111.17,
1987-03-09,"115,22","86,15",143.71,110.48,
1987-03-10,"70,75","51,30",85.58,99.62,
1987-03-11,"41,93","35,83",39.85,91.88,
1987-03-12,"103,36","82,43",120.32,93.14,
1987-03-13,"62,82","11,39",94.98,85.91,
1987-03-14,"52,72","35,04",73.06,74.41,
1987-03-15,"71,57","61,16",76.51,74.05,
1987-03-16,"74,11","73,88",86.27,68.18,
1987-03-17,"26,29","0,00",43.72,61.83,
1987-03-18,"85,44","117,94",54.65,68.04,
1987-03-19,"86,87","80,83",77.05,65.69,
1987-03-20,"102,27","79,30",141.74,71.32,
1987-03-21,"130,07","86,45",158.64,82.38,
1987-03-22,"84,13","73,39",96.19,84.17,
1987-03-23,"142,07","164,00",124.36,93.88,
1987-03-24,"73,61","80,06",77.91,100.64,
1987-03-25,"74,30","61,73",82.38,99.05,
1987-03-26,"64,38","81,68",38.93,95.83,
1987-03-27,"69,57","85,36",53.4,91.16,
1987-03-28,"162,47","107,98",195.14,95.79,
1987-03-29,"55,55","60,41",58.79,91.71,
1987-03-30,"110,17","102,51",134.37,87.15,
1987-03-31,"115,55","12,80",181.5,93.14,
1987-04-01,"162,50","199,39",124.73,105.74,
1987-04-02,"114,79","98,09",109.09,112.94,
1987-04-03,"117,86","74,21",144.43,119.84,
1987-04-04,"65,92","65,72",54.82,106.05,
1987-04-05,"63,52","68,19",48.75,107.19,
1987-04-06,"112,29","83,96",151.73,107.49,
1987-04-07,"111,73","39,31",163.96,106.95,
1987-04-08,"110,01","85,30",132.13,99.45,
1987-04-09,"65,49","32,64",81.68,92.4,
1987-04-10,"110,62","122,54",91.99,91.37,
1987-04-11,"181,28","164,30",205.56,107.85,
1987-04-12,"91,17","90,89",84.24,111.8,
1987-04-13,"155,28","162,17",122.97,117.94,
1987-04-14,"122,93","103,20",118.36,119.54,
1987-04-15,"130,14","82,56",147.56,122.42,
1987-04-16,"82,96","23,63",128.12,124.91,
1987-04-17,"153,25","35,26",225.46,131.0,
1987-04-18,"131,10","104,56",145.36,123.83,
1987-04-19,"129,35","156,99",84.18,129.29,
1987-04-20,"134,18","167,21",97.63,126.27,
1987-04-21,"118,31","194,26",46.29,125.61,
1987-04-22,"135,34","128,50",128.61,126.36,
1987-04-23,"119,67","54,23",171.87,131.6,
1987-04-24,"83,93","78,10",102.36,121.7,
1987-04-25,"160,03","207,40",119.76,125.83,
1987-04-26,"95,10","115,87",79.08,120.94,
1987-04-27,"136,53","171,92",107.55,121.27,
1987-04-28,"183,67","156,94",196.36,130.61,
1987-04-29,"70,48","58,55",68.37,121.34,
1987-04-30,"81,22","69,40",77.18,115.85,
1987-05-01,"87,90","65,72",100.5,116.42,
1987-05-02,"66,42","49,66",69.04,103.04,
1987-05-03,"127,41","132,09",110.18,107.66,
1987-05-04,"92,61","85,22",118.47,101.39,
1987-05-05,"149,64","108,50",169.68,96.52,
1987-05-06,"108,30","114,31",105.94,101.93,
1987-05-07,"99,71","110,45",82.91,104.57,
1987-05-08,"92,34","92,05",86.38,105.2,
1987-05-09,"91,32","115,87",69.04,108.76,
1987-05-10,"84,36","100,92",65.47,102.61,
1987-05-11,"52,11","59,37",61.9,96.83,
1987-05-12,"78,10","64,88",86.59,86.6,
1987-05-13,"90,93","90,65",86.42,84.12,
1987-05-14,"67,26","44,70",74.57,79.49,
1987-05-15,"84,36","78,49",74.83,78.35,
1987-05-16,"102,53","78,63",104.93,79.95,
1987-05-17,"95,36","110,08",100.16,81.52,
1987-05-18,"133,09","162,17",110.67,93.09,
1987-05-19,"185,88","198,54",198.72,108.49,
1987-05-20,"106,86","125,33",104.54,110.76,
1987-05-21,"77,52","72,13",68.76,112.23,
1987-05-22,"132,50","114,87",134.13,119.11,
1987-05-23,"125,16","116,46",124.89,122.34,
1987-05-24,"104,67","98,21",102.4,123.67,
1987-05-25,"87,69","58,28",97.22,117.18,
1987-05-26,"82,44","74,71",87.25,102.4,
1987-05-27,"134,11","147,07",100.37,106.3,
1987-05-28,"134,37","93,19",165.17,114.42,
1987-05-29,"141,97","141,53",137.73,115.77,
1987-05-30,"94,87","94,58",78.89,111.45,
1987-05-31,"61,14","55,41",73.95,105.23,
1987-06-01,"128,57","150,79",100.62,111.07,
1987-06-02,"112,63","132,09",99.16,115.38,
1987-06-03,"128,11","121,63",131.89,114.52,
1987-06-04,"130,91","113,48",151.45,114.03,
1987-06-05,"91,54","91,26",104.66,106.82,
1987-06-06,"127,41","111,14",145.67,111.47,
1987-06-07,"104,01","82,95",121.08,117.6,
1987-06-08,"160,80","112,22",187.2,122.2,
1987-06-09,"102,32","102,00",85.08,120.73,
1987-06-10,"68,36","37,17",93.02,112.19,
1987-06-11,"90,14","11,23",149.9,106.37,
1987-06-12,"100,89","111,76",83.89,107.7,
1987-06-13,"70,29","35,04",87.68,99.54,
1987-06-14,"59,26","59,08",68.99,93.15,
1987-06-15,"85,74","93,24",64.81,82.43,
1987-06-16,"71,03","51,50",75.17,77.96,
1987-06-17,"61,12","85,30",40.66,76.92,
1987-06-18,"101,47","107,10",99.26,78.54,
1987-06-19,"60,63","65,94",45.83,72.79,
1987-06-20,"124,22","49,54",165.27,80.49,
1987-06-21,"97,97","85,46",112.01,86.02,
1987-06-22,"158,12","157,63",157.78,96.36,
1987-06-23,"93,69","80,06",89.03,99.6,
1987-06-24,"123,83","24,69",185.35,108.56,
1987-06-25,"67,95","67,74",65.92,103.77,
1987-06-26,"61,86","89,71",37.41,103.95,
1987-06-27,"152,11","151,64",140.54,107.93,
1987-06-28,"56,92","22,70",85.19,102.07,
1987-06-29,"92,02","107,02",89.27,92.63,
1987-06-30,"58,69","39,00",75.91,87.63,
1987-07-01,"100,58","133,70",78.06,84.3,
1987-07-02,"84,94","45,16",113.01,86.73,
1987-07-03,"94,11","50,04",125.2,91.34,
1987-07-04,"87,43","77,47",96.93,82.1,
1987-07-05,"103,32","64,37",118.13,88.73,
1987-07-06,"94,64","102,93",85.85,89.1,
1987-07-07,"99,09","141,13",70.63,94.87,
1987-07-08,"80,14","93,21",77.75,91.95,
1987-07-09,"99,49","93,35",97.33,94.03,
1987-07-10,"111,66","86,58",134.11,96.54,
1987-07-11,"93,91","136,18",56.79,97.47,
1987-07-12,"70,11","69,89",68.01,92.72,
1987-07-13,"82,81","120,09",75.12,91.03,
1987-07-14,"46,75","13,32",77.75,83.55,
1987-07-15,"98,15","85,62",91.82,86.13,
1987-07-16,"52,03","23,05",67.3,79.35,
1987-07-17,"178,89","98,39",225.69,88.95,
1987-07-18,"171,50","107,98",225.16,100.03,
1987-07-19,"63,15","80,13",57.29,99.04,
1987-07-20,"90,19","114,44",81.82,100.09,
1987-07-21,"96,22","95,92",125.72,107.16,
1987-07-22,"179,60","159,15",221.25,118.8,
1987-07-23,"102,72","102,40",96.09,126.04,
1987-07-24,"176,91","170,29",192.76,125.75,
1987-07-25,"104,06","17,29",173.06,116.12,
1987-07-26,"51,94","57,53",57.59,114.52,
1987-07-27,"90,42","81,94",136.7,114.55,
1987-07-28,"172,17","260,89",103.08,125.4,
1987-07-29,"102,95","60,37",120.86,114.45,
1987-07-30,"58,94","58,76",58.82,108.2,
1987-07-31,"111,72","55,69",139.35,98.89,
1987-08-01,"121,09","68,98",172.61,101.32,
1987-08-02,"84,08","89,40",102.54,105.91,
1987-08-03,"142,31","126,10",170.92,113.32,
1987-08-04,"128,78","114,12",142.78,107.12,
1987-08-05,"165,63","158,51",165.27,116.08,
1987-08-06,"119,20","112,58",146.07,124.69,
1987-08-07,"122,23","158,42",101.64,126.19,
1987-08-08,"111,85","51,47",171.71,124.87,
1987-08-09,"55,67","66,60",37.04,120.81,
1987-08-10,"77,58","92,81",90.31,111.56,
1987-08-11,"146,76","167,21",127.85,114.13,
1987-08-12,"115,40","108,27",124.18,106.96,
1987-08-13,"35,62","11,84",49.36,95.02,
1987-08-14,"88,89","47,26",118.26,90.25,
1987-08-15,"75,29","93,82",62.6,85.03,
1987-08-16,"128,76","140,03",126.53,95.47,
1987-08-17,"61,20","30,51",76.34,93.13,
1987-08-18,"79,98","79,74",99.76,83.59,
1987-08-19,"51,16","51,00",53.18,74.41,
1987-08-20,"36,87","24,51",40.88,74.59,
1987-08-21,"73,48","48,83",91.65,72.39,
1987-08-22,"99,63","49,66",138.07,75.87,
1987-08-23,"98,28","69,16",124.99,71.51,
1987-08-24,"101,09","46,51",168.12,77.21,
1987-08-25,"115,22","100,51",107.78,82.25,
1987-08-26,"105,50","42,07",152.05,90.01,
1987-08-27,"138,02","87,56",177.37,104.46,
1987-08-28,"136,78","118,58",168.14,113.5,
1987-08-29,"172,53","206,40",200.85,123.92,
1987-08-30,"114,82","137,36",133.67,126.28,
1987-08-31,"103,52","127,01",79.46,126.63,
1987-09-01,"108,83","108,50",113.12,125.71,
1987-09-02,"124,14","104,22",141.26,128.38,
1987-09-03,"87,02","104,10",125.42,121.09,
1987-09-04,"111,59","105,39",136.75,117.49,
1987-09-05,"119,53","102,14",127.79,109.92,
1987-09-06,"102,63","113,68",85.34,108.18,
1987-09-07,"172,91","199,59",151.35,118.09,
1987-09-08,"77,36","42,07",93.57,113.6,
1987-09-09,"103,32","77,25",118.13,110.62,
1987-09-10,"101,75","67,63",122.21,112.73,
1987-09-11,"87,46","76,29",109.09,109.28,
1987-09-12,"167,72","167,21",167.36,116.16,
1987-09-13,"64,66","49,59",74.45,110.74,
1987-09-14,"106,17","56,45",141.26,101.21,
1987-09-15,"101,53","75,92",116.09,104.66,
1987-09-16,"138,27","83,91",189.97,109.65,
1987-09-17,"128,16","98,28",163.96,113.43,
1987-09-18,"122,69","85,09",150.81,118.46,
1987-09-19,"219,15","201,67",280.36,125.81,
1987-09-20,"77,76","20,67",129.32,127.68,
1987-09-21,"143,70","120,63",138.35,133.04,
1987-09-22,"135,71","73,80",174.4,137.92,
1987-09-23,"161,31","149,32",172.46,141.21,
1987-09-24,"143,79","116,80",194.85,143.44,
1987-09-25,"147,88","106,15",196.75,147.04,
1987-09-26,"222,02","141,66",310.16,147.45,
1987-09-27,"143,10","158,51",114.59,156.79,
1987-09-28,"92,02","112,90",82.4,149.4,
1987-09-29,"166,27","102,00",202.07,153.77,
1987-09-30,"137,76","112,37",166.62,150.41,
1987-10-01,"99,12","52,01",130.13,144.02,
1987-10-02,"81,08","46,19",115.57,134.48,
1987-10-03,"125,34","142,81",104.22,120.67,
1987-10-04,"81,79","50,96",102.02,111.91,
1987-10-05,"43,68","29,03",48.43,105.01,
1987-10-06,"89,18","114,31",74.16,93.99,
1987-10-07,"109,77","115,87",107.39,90.0,
1987-10-08,"92,62","108,63",72.49,89.07,
1987-10-09,"76,30","88,74",63.44,88.38,
1987-10-10,"175,67","166,79",166.94,95.57,
1987-10-11,"88,34","78,28",89.78,96.51,
1987-10-12,"144,36","196,93",113.72,110.89,
1987-10-13,"98,05","83,78",104.82,112.16,
1987-10-14,"106,25","87,23",114.34,111.65,
1987-10-15,"85,90","74,93",89.29,110.69,
1987-10-16,"95,15","83,00",89.01,113.39,
1987-10-17,"141,29","140,86",130.55,108.48,
1987-10-18,"104,61","69,52",132.55,110.8,
1987-10-19,"120,84","99,21",130.04,107.44,
1987-10-20,"135,46","135,04",163.84,112.79,
1987-10-21,"79,89","73,52",91.99,109.02,
1987-10-22,"135,32","161,88",126.02,116.08,
1987-10-23,"128,92","111,76",149.14,120.9,
1987-10-24,"129,90","97,13",135.02,119.28,
1987-10-25,"86,17","85,90",103.49,116.64,
1987-10-26,"64,39","42,80",83.29,108.58,
1987-10-27,"94,64","88,06",94.44,102.75,
1987-10-28,"95,67","47,69",139.22,105.0,
1987-10-29,"101,35","53,18",141.94,100.15,
1987-10-30,"65,06","64,86",54.1,91.03,
1987-10-31,"92,23","76,62",102.26,85.64,
1987-11-01,"97,29","48,49",137.52,87.23,
1987-11-02,"80,63","80,38",100.57,89.55,
1987-11-03,"97,24","25,85",161.71,89.92,
1987-11-04,"81,36","34,76",115.98,87.88,
1987-11-05,"111,84","42,47",159.42,89.38,
1987-11-06,"73,73","63,00",70.07,90.62,
1987-11-07,"110,68","157,63",105.18,93.25,
1987-11-08,"68,60","68,39",81.49,89.15,
1987-11-09,"97,22","41,54",127.04,91.53,
1987-11-10,"89,53","76,50",127.62,90.42,
1987-11-11,"104,87","49,20",153.88,93.78,
1987-11-12,"77,42","77,18",64.38,88.87,
1987-11-13,"113,61","83,45",139.22,94.56,
1987-11-14,"146,50","129,82",162.43,99.68,
